date;mesocosm_ID;fish;warming;compartment;class;order;taxa;N_l;C_mug_l;tmean15;date_c
20/04/2021;9;LB;NW;phyto;chlorophyceae;NA;spirogyra sp (col);0;0;13.0975698078259;28
20/04/2021;1;SB;NW;phyto;bacillariophyceae;NA;gomphonema sp;0;0;13.1737355869414;28
20/04/2021;10;SB;W;phyto;bacillariophyceae;NA;gomphonema sp;0;0;16.1749967585089;28
20/04/2021;11;LB;W;phyto;bacillariophyceae;NA;gomphonema sp;0;0;16.859913405881;28
20/04/2021;12;SB;NW;phyto;bacillariophyceae;NA;gomphonema sp;0;0;13.0528411669368;28
20/04/2021;13;LB;W;phyto;bacillariophyceae;NA;gomphonema sp;0;0;16.6737272516786;28
20/04/2021;14;SB;NW;phyto;bacillariophyceae;NA;gomphonema sp;0;0;13.2635038203288;28
20/04/2021;15;SB;W;phyto;bacillariophyceae;NA;gomphonema sp;0;0;16.7694672377865;28
20/04/2021;16;NF;W;phyto;bacillariophyceae;NA;gomphonema sp;0;0;16.9147751794397;28
20/04/2021;17;LB;NW;phyto;bacillariophyceae;NA;gomphonema sp;0;0;13.2065038203288;28
20/04/2021;18;NF;NW;phyto;bacillariophyceae;NA;gomphonema sp;0;0;13.261152350081;28
20/04/2021;19;NF;W;phyto;bacillariophyceae;NA;gomphonema sp;0;0;16.5470201435517;28
20/04/2021;2;SB;W;phyto;bacillariophyceae;NA;gomphonema sp;0;0;16.3983088677935;28
20/04/2021;20;LB;NW;phyto;bacillariophyceae;NA;gomphonema sp;0;0;13.1383028478815;28
20/04/2021;21;NF;NW;phyto;bacillariophyceae;NA;gomphonema sp;0;0;13.3697175272054;28
20/04/2021;22;LB;W;phyto;bacillariophyceae;NA;gomphonema sp;0;0;16.5810886779347;28
20/04/2021;23;SB;NW;phyto;bacillariophyceae;NA;gomphonema sp;0;0;13.1789002083816;28
20/04/2021;24;SB;W;phyto;bacillariophyceae;NA;gomphonema sp;0;0;16.0730562630238;28
20/04/2021;3;LB;W;phyto;bacillariophyceae;NA;gomphonema sp;0;0;17.2043121092846;28
20/04/2021;4;LB;NW;phyto;bacillariophyceae;NA;gomphonema sp;0;0;13.7466438990507;28
20/04/2021;5;NF;NW;phyto;bacillariophyceae;NA;gomphonema sp;0;0;12.993489465154;28
20/04/2021;6;NF;W;phyto;bacillariophyceae;NA;gomphonema sp;0;0;16.5281083584163;28
20/04/2021;7;NF;NW;phyto;bacillariophyceae;NA;gomphonema sp;0;0;13.2397066450567;28
20/04/2021;8;NF;W;phyto;bacillariophyceae;NA;gomphonema sp;0;0;16.2985123871266;28
20/04/2021;9;LB;NW;phyto;bacillariophyceae;NA;gomphonema sp;0;0;13.0975698078259;28
20/04/2021;1;SB;NW;phyto;chlorophyceae;NA;pandorina moron;0;0;13.1737355869414;28
20/04/2021;10;SB;W;phyto;chlorophyceae;NA;pandorina moron;0;0;16.1749967585089;28
20/04/2021;11;LB;W;phyto;chlorophyceae;NA;pandorina moron;0;0;16.859913405881;28
20/04/2021;12;SB;NW;phyto;chlorophyceae;NA;pandorina moron;0;0;13.0528411669368;28
20/04/2021;13;LB;W;phyto;chlorophyceae;NA;pandorina moron;0;0;16.6737272516786;28
20/04/2021;14;SB;NW;phyto;chlorophyceae;NA;pandorina moron;0;0;13.2635038203288;28
20/04/2021;15;SB;W;phyto;chlorophyceae;NA;pandorina moron;0;0;16.7694672377865;28
20/04/2021;16;NF;W;phyto;chlorophyceae;NA;pandorina moron;0;0;16.9147751794397;28
20/04/2021;17;LB;NW;phyto;chlorophyceae;NA;pandorina moron;0;0;13.2065038203288;28
20/04/2021;18;NF;NW;phyto;chlorophyceae;NA;pandorina moron;0;0;13.261152350081;28
20/04/2021;19;NF;W;phyto;chlorophyceae;NA;pandorina moron;0;0;16.5470201435517;28
20/04/2021;2;SB;W;phyto;chlorophyceae;NA;pandorina moron;0;0;16.3983088677935;28
20/04/2021;20;LB;NW;phyto;chlorophyceae;NA;pandorina moron;0;0;13.1383028478815;28
20/04/2021;21;NF;NW;phyto;chlorophyceae;NA;pandorina moron;0;0;13.3697175272054;28
20/04/2021;22;LB;W;phyto;chlorophyceae;NA;pandorina moron;0;0;16.5810886779347;28
20/04/2021;23;SB;NW;phyto;chlorophyceae;NA;pandorina moron;0;0;13.1789002083816;28
20/04/2021;24;SB;W;phyto;chlorophyceae;NA;pandorina moron;0;0;16.0730562630238;28
20/04/2021;3;LB;W;phyto;chlorophyceae;NA;pandorina moron;0;0;17.2043121092846;28
20/04/2021;4;LB;NW;phyto;chlorophyceae;NA;pandorina moron;0;0;13.7466438990507;28
20/04/2021;5;NF;NW;phyto;chlorophyceae;NA;pandorina moron;0;0;12.993489465154;28
20/04/2021;6;NF;W;phyto;chlorophyceae;NA;pandorina moron;0;0;16.5281083584163;28
20/04/2021;7;NF;NW;phyto;chlorophyceae;NA;pandorina moron;0;0;13.2397066450567;28
20/04/2021;8;NF;W;phyto;chlorophyceae;NA;pandorina moron;0;0;16.2985123871266;28
20/04/2021;9;LB;NW;phyto;chlorophyceae;NA;pandorina moron;0;0;13.0975698078259;28
20/04/2021;1;SB;NW;phyto;chlorophyceae;NA;filamentous algae;0;0;13.1737355869414;28
20/04/2021;10;SB;W;phyto;chlorophyceae;NA;filamentous algae;0;0;16.1749967585089;28
20/04/2021;11;LB;W;phyto;chlorophyceae;NA;filamentous algae;0;0;16.859913405881;28
20/04/2021;12;SB;NW;phyto;chlorophyceae;NA;filamentous algae;0;0;13.0528411669368;28
20/04/2021;13;LB;W;phyto;chlorophyceae;NA;filamentous algae;0;0;16.6737272516786;28
20/04/2021;14;SB;NW;phyto;chlorophyceae;NA;filamentous algae;0;0;13.2635038203288;28
20/04/2021;15;SB;W;phyto;chlorophyceae;NA;filamentous algae;0;0;16.7694672377865;28
20/04/2021;16;NF;W;phyto;chlorophyceae;NA;filamentous algae;0;0;16.9147751794397;28
20/04/2021;17;LB;NW;phyto;chlorophyceae;NA;filamentous algae;0;0;13.2065038203288;28
20/04/2021;18;NF;NW;phyto;chlorophyceae;NA;filamentous algae;0;0;13.261152350081;28
20/04/2021;19;NF;W;phyto;chlorophyceae;NA;filamentous algae;0;0;16.5470201435517;28
20/04/2021;2;SB;W;phyto;chlorophyceae;NA;filamentous algae;0;0;16.3983088677935;28
20/04/2021;20;LB;NW;phyto;chlorophyceae;NA;filamentous algae;0;0;13.1383028478815;28
20/04/2021;21;NF;NW;phyto;chlorophyceae;NA;filamentous algae;0;0;13.3697175272054;28
20/04/2021;22;LB;W;phyto;chlorophyceae;NA;filamentous algae;0;0;16.5810886779347;28
20/04/2021;23;SB;NW;phyto;chlorophyceae;NA;filamentous algae;0;0;13.1789002083816;28
20/04/2021;24;SB;W;phyto;chlorophyceae;NA;filamentous algae;0;0;16.0730562630238;28
20/04/2021;3;LB;W;phyto;chlorophyceae;NA;filamentous algae;0;0;17.2043121092846;28
20/04/2021;4;LB;NW;phyto;chlorophyceae;NA;filamentous algae;0;0;13.7466438990507;28
20/04/2021;5;NF;NW;phyto;chlorophyceae;NA;filamentous algae;0;0;12.993489465154;28
20/04/2021;6;NF;W;phyto;chlorophyceae;NA;filamentous algae;0;0;16.5281083584163;28
20/04/2021;7;NF;NW;phyto;chlorophyceae;NA;filamentous algae;0;0;13.2397066450567;28
20/04/2021;8;NF;W;phyto;chlorophyceae;NA;filamentous algae;0;0;16.2985123871266;28
20/04/2021;9;LB;NW;phyto;chlorophyceae;NA;filamentous algae;0;0;13.0975698078259;28
18/05/2021;11;LB;W;phyto;chromophyceae;NA;brown algae;0;0;23.009626765455;56
18/05/2021;12;SB;NW;phyto;chromophyceae;NA;brown algae;0;0;19.2585137763371;56
18/05/2021;13;LB;W;phyto;chromophyceae;NA;brown algae;0;0;22.9475554526511;56
18/05/2021;14;SB;NW;phyto;chromophyceae;NA;brown algae;0;0;19.4891660106506;56
18/05/2021;15;SB;W;phyto;chromophyceae;NA;brown algae;0;0;23.0179018291271;56
18/05/2021;16;NF;W;phyto;chromophyceae;NA;brown algae;0;0;23.0575172493633;56
18/05/2021;21;NF;NW;phyto;chromophyceae;NA;brown algae;0;0;19.4808138457976;56
18/05/2021;23;SB;NW;phyto;chromophyceae;NA;brown algae;0;0;19.4686735355406;56
18/05/2021;3;LB;W;phyto;chromophyceae;NA;brown algae;0;0;23.4104246353323;56
18/05/2021;9;LB;NW;phyto;chromophyceae;NA;brown algae;0;0;19.2671472563093;56
18/05/2021;16;NF;W;phyto;chrysophyceae;NA;mallomonas sp;0;0;23.0575172493633;56
18/05/2021;6;NF;W;phyto;chrysophyceae;NA;mallomonas sp;0;0;22.7722972910396;56
18/05/2021;21;NF;NW;phyto;cryptophyceae;NA;cryptomonas sp;0;0;19.4808138457976;56
18/05/2021;4;LB;NW;phyto;cryptophyceae;NA;cryptomonas sp;0;0;19.9158701088215;56
18/05/2021;10;SB;W;phyto;cyanophyceae;NA;chroococcus sp;0;0;22.4353584163001;56
18/05/2021;14;SB;NW;phyto;cyanophyceae;NA;chroococcus sp;0;0;19.4891660106506;56
18/05/2021;15;SB;W;phyto;cyanophyceae;NA;chroococcus sp;0;0;23.0179018291271;56
18/05/2021;16;NF;W;phyto;cyanophyceae;NA;chroococcus sp;0;0;23.0575172493633;56
18/05/2021;17;LB;NW;phyto;cyanophyceae;NA;chroococcus sp;0;0;19.4109708265802;56
18/05/2021;19;NF;W;phyto;cyanophyceae;NA;chroococcus sp;0;0;22.8614892336189;56
18/05/2021;6;NF;W;phyto;cyanophyceae;NA;chroococcus sp;0;0;22.7722972910396;56
18/05/2021;8;NF;W;phyto;cyanophyceae;NA;chroococcus sp;0;0;22.5479157212318;56
18/05/2021;9;LB;NW;phyto;cyanophyceae;NA;chroococcus sp;0;0;19.2671472563093;56
18/05/2021;1;SB;NW;phyto;cyanophyceae;NA;oscillatoria sp (col);0;0;19.45779115536;56
18/05/2021;14;SB;NW;phyto;cyanophyceae;NA;oscillatoria sp (col);0;0;19.4891660106506;56
18/05/2021;15;SB;W;phyto;cyanophyceae;NA;oscillatoria sp (col);0;0;23.0179018291271;56
18/05/2021;18;NF;NW;phyto;cyanophyceae;NA;oscillatoria sp (col);0;0;19.4054109747627;56
18/05/2021;19;NF;W;phyto;cyanophyceae;NA;oscillatoria sp (col);0;0;22.8614892336189;56
18/05/2021;21;NF;NW;phyto;cyanophyceae;NA;oscillatoria sp (col);0;0;19.4808138457976;56
18/05/2021;22;LB;W;phyto;cyanophyceae;NA;oscillatoria sp (col);0;0;22.8464758045844;56
18/05/2021;23;SB;NW;phyto;cyanophyceae;NA;oscillatoria sp (col);0;0;19.4686735355406;56
18/05/2021;24;SB;W;phyto;cyanophyceae;NA;oscillatoria sp (col);0;0;22.3830166705256;56
18/05/2021;9;LB;NW;phyto;cyanophyceae;NA;oscillatoria sp (col);0;0;19.2671472563093;56
18/05/2021;15;SB;W;phyto;euglenophyceae;NA;euglena sp;0;0;23.0179018291271;56
18/05/2021;21;NF;NW;phyto;euglenophyceae;NA;euglena sp;0;0;19.4808138457976;56
18/05/2021;1;SB;NW;phyto;bacillariophyceae;NA;nitzschia sp;0;0;19.45779115536;56
18/05/2021;12;SB;NW;phyto;bacillariophyceae;NA;nitzschia sp;0;0;19.2585137763371;56
18/05/2021;14;SB;NW;phyto;bacillariophyceae;NA;nitzschia sp;0;0;19.4891660106506;56
18/05/2021;15;SB;W;phyto;bacillariophyceae;NA;nitzschia sp;0;0;23.0179018291271;56
18/05/2021;16;NF;W;phyto;bacillariophyceae;NA;nitzschia sp;0;0;23.0575172493633;56
18/05/2021;18;NF;NW;phyto;bacillariophyceae;NA;nitzschia sp;0;0;19.4054109747627;56
18/05/2021;19;NF;W;phyto;bacillariophyceae;NA;nitzschia sp;0;0;22.8614892336189;56
18/05/2021;2;SB;W;phyto;bacillariophyceae;NA;nitzschia sp;0;0;22.6420639036814;56
18/05/2021;21;NF;NW;phyto;bacillariophyceae;NA;nitzschia sp;0;0;19.4808138457976;56
18/05/2021;23;SB;NW;phyto;bacillariophyceae;NA;nitzschia sp;0;0;19.4686735355406;56
18/05/2021;24;SB;W;phyto;bacillariophyceae;NA;nitzschia sp;0;0;22.3830166705256;56
18/05/2021;4;LB;NW;phyto;bacillariophyceae;NA;nitzschia sp;0;0;19.9158701088215;56
18/05/2021;5;NF;NW;phyto;bacillariophyceae;NA;nitzschia sp;0;0;19.2460099560083;56
18/05/2021;6;NF;W;phyto;bacillariophyceae;NA;nitzschia sp;0;0;22.7722972910396;56
18/05/2021;8;NF;W;phyto;bacillariophyceae;NA;nitzschia sp;0;0;22.5479157212318;56
18/05/2021;15;SB;W;phyto;chlorophyceae;NA;filamentous algae (col);0;0;23.0179018291271;56
18/05/2021;20;LB;NW;phyto;chlorophyceae;NA;filamentous algae (col);0;0;19.4052993748553;56
18/05/2021;1;SB;NW;phyto;chlorophyceae;NA;tetraspora sp;0;0;19.45779115536;56
18/05/2021;15;SB;W;phyto;chlorophyceae;NA;tetraspora sp;0;0;23.0179018291271;56
18/05/2021;17;LB;NW;phyto;chlorophyceae;NA;tetraspora sp;0;0;19.4109708265802;56
18/05/2021;19;NF;W;phyto;chlorophyceae;NA;tetraspora sp;0;0;22.8614892336189;56
18/05/2021;20;LB;NW;phyto;chlorophyceae;NA;tetraspora sp;0;0;19.4052993748553;56
18/05/2021;21;NF;NW;phyto;chlorophyceae;NA;tetraspora sp;0;0;19.4808138457976;56
18/05/2021;4;LB;NW;phyto;chlorophyceae;NA;tetraspora sp;0;0;19.9158701088215;56
18/05/2021;1;SB;NW;phyto;cyanophyceae;NA;limnothrix sp (col);0;0;19.45779115536;56
18/05/2021;11;LB;W;phyto;cyanophyceae;NA;limnothrix sp (col);0;0;23.009626765455;56
18/05/2021;12;SB;NW;phyto;cyanophyceae;NA;limnothrix sp (col);0;0;19.2585137763371;56
18/05/2021;13;LB;W;phyto;cyanophyceae;NA;limnothrix sp (col);0;0;22.9475554526511;56
18/05/2021;14;SB;NW;phyto;cyanophyceae;NA;limnothrix sp (col);0;0;19.4891660106506;56
18/05/2021;15;SB;W;phyto;cyanophyceae;NA;limnothrix sp (col);0;0;23.0179018291271;56
18/05/2021;18;NF;NW;phyto;cyanophyceae;NA;limnothrix sp (col);0;0;19.4054109747627;56
18/05/2021;2;SB;W;phyto;cyanophyceae;NA;limnothrix sp (col);0;0;22.6420639036814;56
18/05/2021;20;LB;NW;phyto;cyanophyceae;NA;limnothrix sp (col);0;0;19.4052993748553;56
18/05/2021;21;NF;NW;phyto;cyanophyceae;NA;limnothrix sp (col);0;0;19.4808138457976;56
18/05/2021;22;LB;W;phyto;cyanophyceae;NA;limnothrix sp (col);0;0;22.8464758045844;56
18/05/2021;24;SB;W;phyto;cyanophyceae;NA;limnothrix sp (col);0;0;22.3830166705256;56
18/05/2021;3;LB;W;phyto;cyanophyceae;NA;limnothrix sp (col);0;0;23.4104246353323;56
18/05/2021;5;NF;NW;phyto;cyanophyceae;NA;limnothrix sp (col);0;0;19.2460099560083;56
18/05/2021;6;NF;W;phyto;cyanophyceae;NA;limnothrix sp (col);0;0;22.7722972910396;56
18/05/2021;9;LB;NW;phyto;cyanophyceae;NA;limnothrix sp (col);0;0;19.2671472563093;56
18/05/2021;10;SB;W;phyto;cyanophyceae;NA;pseudoanabaena sp (col);0;0;22.4353584163001;56
18/05/2021;12;SB;NW;phyto;cyanophyceae;NA;pseudoanabaena sp (col);0;0;19.2585137763371;56
18/05/2021;13;LB;W;phyto;cyanophyceae;NA;pseudoanabaena sp (col);0;0;22.9475554526511;56
18/05/2021;14;SB;NW;phyto;cyanophyceae;NA;pseudoanabaena sp (col);0;0;19.4891660106506;56
18/05/2021;15;SB;W;phyto;cyanophyceae;NA;pseudoanabaena sp (col);0;0;23.0179018291271;56
18/05/2021;17;LB;NW;phyto;cyanophyceae;NA;pseudoanabaena sp (col);0;0;19.4109708265802;56
18/05/2021;18;NF;NW;phyto;cyanophyceae;NA;pseudoanabaena sp (col);0;0;19.4054109747627;56
18/05/2021;2;SB;W;phyto;cyanophyceae;NA;pseudoanabaena sp (col);0;0;22.6420639036814;56
18/05/2021;20;LB;NW;phyto;cyanophyceae;NA;pseudoanabaena sp (col);0;0;19.4052993748553;56
18/05/2021;21;NF;NW;phyto;cyanophyceae;NA;pseudoanabaena sp (col);0;0;19.4808138457976;56
18/05/2021;22;LB;W;phyto;cyanophyceae;NA;pseudoanabaena sp (col);0;0;22.8464758045844;56
18/05/2021;24;SB;W;phyto;cyanophyceae;NA;pseudoanabaena sp (col);0;0;22.3830166705256;56
18/05/2021;3;LB;W;phyto;cyanophyceae;NA;pseudoanabaena sp (col);0;0;23.4104246353323;56
18/05/2021;4;LB;NW;phyto;cyanophyceae;NA;pseudoanabaena sp (col);0;0;19.9158701088215;56
18/05/2021;5;NF;NW;phyto;cyanophyceae;NA;pseudoanabaena sp (col);0;0;19.2460099560083;56
18/05/2021;6;NF;W;phyto;cyanophyceae;NA;pseudoanabaena sp (col);0;0;22.7722972910396;56
18/05/2021;7;NF;NW;phyto;cyanophyceae;NA;pseudoanabaena sp (col);0;0;19.5127508682565;56
18/05/2021;18;NF;NW;phyto;zygnematophyceae;NA;actinotaenium subglobosum;0;0;19.4054109747627;56
18/05/2021;19;NF;W;phyto;zygnematophyceae;NA;actinotaenium subglobosum;0;0;22.8614892336189;56
18/05/2021;20;LB;NW;phyto;zygnematophyceae;NA;actinotaenium subglobosum;0;0;19.4052993748553;56
18/05/2021;6;NF;W;phyto;zygnematophyceae;NA;actinotaenium subglobosum;0;0;22.7722972910396;56
18/05/2021;7;NF;NW;phyto;zygnematophyceae;NA;actinotaenium subglobosum;0;0;19.5127508682565;56
18/05/2021;19;NF;W;phyto;bacillariophyceae;NA;fragilaria sp;0;0;22.8614892336189;56
18/05/2021;20;LB;NW;phyto;bacillariophyceae;NA;fragilaria sp;0;0;19.4052993748553;56
18/05/2021;21;NF;NW;phyto;bacillariophyceae;NA;fragilaria sp;0;0;19.4808138457976;56
18/05/2021;24;SB;W;phyto;bacillariophyceae;NA;fragilaria sp;0;0;22.3830166705256;56
18/05/2021;1;SB;NW;phyto;cyanophyceae;NA;microcystis sp (col);0;0;19.45779115536;56
18/05/2021;24;SB;W;phyto;cyanophyceae;NA;microcystis sp (col);0;0;22.3830166705256;56
18/05/2021;15;SB;W;phyto;cyst;NA;cyst;0;0;23.0179018291271;56
18/05/2021;21;NF;NW;phyto;cyst;NA;cyst;0;0;19.4808138457976;56
18/05/2021;22;LB;W;phyto;cyst;NA;cyst;0;0;22.8464758045844;56
18/05/2021;24;SB;W;phyto;cyst;NA;cyst;0;0;22.3830166705256;56
18/05/2021;4;LB;NW;phyto;cyst;NA;cyst;0;0;19.9158701088215;56
18/05/2021;7;NF;NW;phyto;cyst;NA;cyst;0;0;19.5127508682565;56
18/05/2021;9;LB;NW;phyto;cyst;NA;cyst;0;0;19.2671472563093;56
18/05/2021;1;SB;NW;phyto;zygnematophyceae;NA;spiral desmid;0;0;19.45779115536;56
18/05/2021;10;SB;W;phyto;zygnematophyceae;NA;spiral desmid;0;0;22.4353584163001;56
18/05/2021;11;LB;W;phyto;zygnematophyceae;NA;spiral desmid;0;0;23.009626765455;56
18/05/2021;12;SB;NW;phyto;zygnematophyceae;NA;spiral desmid;0;0;19.2585137763371;56
18/05/2021;13;LB;W;phyto;zygnematophyceae;NA;spiral desmid;0;0;22.9475554526511;56
18/05/2021;14;SB;NW;phyto;zygnematophyceae;NA;spiral desmid;0;0;19.4891660106506;56
18/05/2021;15;SB;W;phyto;zygnematophyceae;NA;spiral desmid;0;0;23.0179018291271;56
18/05/2021;17;LB;NW;phyto;zygnematophyceae;NA;spiral desmid;0;0;19.4109708265802;56
18/05/2021;18;NF;NW;phyto;zygnematophyceae;NA;spiral desmid;0;0;19.4054109747627;56
18/05/2021;19;NF;W;phyto;zygnematophyceae;NA;spiral desmid;0;0;22.8614892336189;56
18/05/2021;2;SB;W;phyto;zygnematophyceae;NA;spiral desmid;0;0;22.6420639036814;56
18/05/2021;20;LB;NW;phyto;zygnematophyceae;NA;spiral desmid;0;0;19.4052993748553;56
18/05/2021;21;NF;NW;phyto;zygnematophyceae;NA;spiral desmid;0;0;19.4808138457976;56
18/05/2021;22;LB;W;phyto;zygnematophyceae;NA;spiral desmid;0;0;22.8464758045844;56
18/05/2021;23;SB;NW;phyto;zygnematophyceae;NA;spiral desmid;0;0;19.4686735355406;56
18/05/2021;24;SB;W;phyto;zygnematophyceae;NA;spiral desmid;0;0;22.3830166705256;56
18/05/2021;3;LB;W;phyto;zygnematophyceae;NA;spiral desmid;0;0;23.4104246353323;56
18/05/2021;4;LB;NW;phyto;zygnematophyceae;NA;spiral desmid;0;0;19.9158701088215;56
18/05/2021;5;NF;NW;phyto;zygnematophyceae;NA;spiral desmid;0;0;19.2460099560083;56
18/05/2021;7;NF;NW;phyto;zygnematophyceae;NA;spiral desmid;0;0;19.5127508682565;56
18/05/2021;8;NF;W;phyto;zygnematophyceae;NA;spiral desmid;0;0;22.5479157212318;56
18/05/2021;10;SB;W;phyto;chlorophyceae;NA;monoraphidium sp;0;0;22.4353584163001;56
18/05/2021;11;LB;W;phyto;chlorophyceae;NA;monoraphidium sp;0;0;23.009626765455;56
18/05/2021;12;SB;NW;phyto;chlorophyceae;NA;monoraphidium sp;0;0;19.2585137763371;56
18/05/2021;13;LB;W;phyto;chlorophyceae;NA;monoraphidium sp;0;0;22.9475554526511;56
18/05/2021;14;SB;NW;phyto;chlorophyceae;NA;monoraphidium sp;0;0;19.4891660106506;56
18/05/2021;18;NF;NW;phyto;chlorophyceae;NA;monoraphidium sp;0;0;19.4054109747627;56
18/05/2021;2;SB;W;phyto;chlorophyceae;NA;monoraphidium sp;0;0;22.6420639036814;56
18/05/2021;20;LB;NW;phyto;chlorophyceae;NA;monoraphidium sp;0;0;19.4052993748553;56
18/05/2021;22;LB;W;phyto;chlorophyceae;NA;monoraphidium sp;0;0;22.8464758045844;56
18/05/2021;23;SB;NW;phyto;chlorophyceae;NA;monoraphidium sp;0;0;19.4686735355406;56
18/05/2021;24;SB;W;phyto;chlorophyceae;NA;monoraphidium sp;0;0;22.3830166705256;56
18/05/2021;4;LB;NW;phyto;chlorophyceae;NA;monoraphidium sp;0;0;19.9158701088215;56
18/05/2021;5;NF;NW;phyto;chlorophyceae;NA;monoraphidium sp;0;0;19.2460099560083;56
18/05/2021;6;NF;W;phyto;chlorophyceae;NA;monoraphidium sp;0;0;22.7722972910396;56
18/05/2021;9;LB;NW;phyto;chlorophyceae;NA;monoraphidium sp;0;0;19.2671472563093;56
18/05/2021;10;SB;W;phyto;cyanophyceae;NA;planktolyngbia sp;0;0;22.4353584163001;56
18/05/2021;14;SB;NW;phyto;cyanophyceae;NA;planktolyngbia sp;0;0;19.4891660106506;56
18/05/2021;23;SB;NW;phyto;cyanophyceae;NA;planktolyngbia sp;0;0;19.4686735355406;56
18/05/2021;3;LB;W;phyto;cyanophyceae;NA;planktolyngbia sp;0;0;23.4104246353323;56
18/05/2021;6;NF;W;phyto;cyanophyceae;NA;planktolyngbia sp;0;0;22.7722972910396;56
18/05/2021;7;NF;NW;phyto;cyanophyceae;NA;planktolyngbia sp;0;0;19.5127508682565;56
18/05/2021;9;LB;NW;phyto;cyanophyceae;NA;planktolyngbia sp;0;0;19.2671472563093;56
18/05/2021;1;SB;NW;phyto;zygnematophyceae;NA;closterium sp;0;0;19.45779115536;56
18/05/2021;10;SB;W;phyto;zygnematophyceae;NA;closterium sp;0;0;22.4353584163001;56
18/05/2021;11;LB;W;phyto;zygnematophyceae;NA;closterium sp;0;0;23.009626765455;56
18/05/2021;12;SB;NW;phyto;zygnematophyceae;NA;closterium sp;0;0;19.2585137763371;56
18/05/2021;13;LB;W;phyto;zygnematophyceae;NA;closterium sp;0;0;22.9475554526511;56
18/05/2021;15;SB;W;phyto;zygnematophyceae;NA;closterium sp;0;0;23.0179018291271;56
18/05/2021;16;NF;W;phyto;zygnematophyceae;NA;closterium sp;0;0;23.0575172493633;56
18/05/2021;17;LB;NW;phyto;zygnematophyceae;NA;closterium sp;0;0;19.4109708265802;56
18/05/2021;18;NF;NW;phyto;zygnematophyceae;NA;closterium sp;0;0;19.4054109747627;56
18/05/2021;19;NF;W;phyto;zygnematophyceae;NA;closterium sp;0;0;22.8614892336189;56
18/05/2021;2;SB;W;phyto;zygnematophyceae;NA;closterium sp;0;0;22.6420639036814;56
18/05/2021;20;LB;NW;phyto;zygnematophyceae;NA;closterium sp;0;0;19.4052993748553;56
18/05/2021;21;NF;NW;phyto;zygnematophyceae;NA;closterium sp;0;0;19.4808138457976;56
18/05/2021;22;LB;W;phyto;zygnematophyceae;NA;closterium sp;0;0;22.8464758045844;56
18/05/2021;23;SB;NW;phyto;zygnematophyceae;NA;closterium sp;0;0;19.4686735355406;56
18/05/2021;24;SB;W;phyto;zygnematophyceae;NA;closterium sp;0;0;22.3830166705256;56
18/05/2021;3;LB;W;phyto;zygnematophyceae;NA;closterium sp;0;0;23.4104246353323;56
18/05/2021;4;LB;NW;phyto;zygnematophyceae;NA;closterium sp;0;0;19.9158701088215;56
18/05/2021;5;NF;NW;phyto;zygnematophyceae;NA;closterium sp;0;0;19.2460099560083;56
18/05/2021;6;NF;W;phyto;zygnematophyceae;NA;closterium sp;0;0;22.7722972910396;56
18/05/2021;8;NF;W;phyto;zygnematophyceae;NA;closterium sp;0;0;22.5479157212318;56
18/05/2021;9;LB;NW;phyto;zygnematophyceae;NA;closterium sp;0;0;19.2671472563093;56
18/05/2021;1;SB;NW;phyto;cyanophyceae;NA;merismopedia sp;0;0;19.45779115536;56
18/05/2021;10;SB;W;phyto;cyanophyceae;NA;merismopedia sp;0;0;22.4353584163001;56
18/05/2021;11;LB;W;phyto;cyanophyceae;NA;merismopedia sp;0;0;23.009626765455;56
18/05/2021;12;SB;NW;phyto;cyanophyceae;NA;merismopedia sp;0;0;19.2585137763371;56
18/05/2021;13;LB;W;phyto;cyanophyceae;NA;merismopedia sp;0;0;22.9475554526511;56
18/05/2021;14;SB;NW;phyto;cyanophyceae;NA;merismopedia sp;0;0;19.4891660106506;56
18/05/2021;15;SB;W;phyto;cyanophyceae;NA;merismopedia sp;0;0;23.0179018291271;56
18/05/2021;16;NF;W;phyto;cyanophyceae;NA;merismopedia sp;0;0;23.0575172493633;56
18/05/2021;17;LB;NW;phyto;cyanophyceae;NA;merismopedia sp;0;0;19.4109708265802;56
18/05/2021;18;NF;NW;phyto;cyanophyceae;NA;merismopedia sp;0;0;19.4054109747627;56
18/05/2021;19;NF;W;phyto;cyanophyceae;NA;merismopedia sp;0;0;22.8614892336189;56
18/05/2021;2;SB;W;phyto;cyanophyceae;NA;merismopedia sp;0;0;22.6420639036814;56
18/05/2021;20;LB;NW;phyto;cyanophyceae;NA;merismopedia sp;0;0;19.4052993748553;56
18/05/2021;21;NF;NW;phyto;cyanophyceae;NA;merismopedia sp;0;0;19.4808138457976;56
18/05/2021;22;LB;W;phyto;cyanophyceae;NA;merismopedia sp;0;0;22.8464758045844;56
18/05/2021;23;SB;NW;phyto;cyanophyceae;NA;merismopedia sp;0;0;19.4686735355406;56
18/05/2021;24;SB;W;phyto;cyanophyceae;NA;merismopedia sp;0;0;22.3830166705256;56
18/05/2021;3;LB;W;phyto;cyanophyceae;NA;merismopedia sp;0;0;23.4104246353323;56
18/05/2021;5;NF;NW;phyto;cyanophyceae;NA;merismopedia sp;0;0;19.2460099560083;56
18/05/2021;6;NF;W;phyto;cyanophyceae;NA;merismopedia sp;0;0;22.7722972910396;56
18/05/2021;7;NF;NW;phyto;cyanophyceae;NA;merismopedia sp;0;0;19.5127508682565;56
